4109103004 Sevilla sección 03004	Renta media por hogar	2017	33.111
4109103005 Sevilla sección 03005	Renta media por persona 	2017	17.230
4109103005 Sevilla sección 03005	Renta media por hogar	2017	49.318
4109103006 Sevilla sección 03006	Renta media por persona 	2017	20.002
4109103006 Sevilla sección 03006	Renta media por hogar	2017	53.804
4109103007 Sevilla sección 03007	Renta media por persona 	2017	12.378
4109103007 Sevilla sección 03007	Renta media por hogar	2017	29.338
4109103008 Sevilla sección 03008	Renta media por persona 	2017	16.933
4109103008 Sevilla sección 03008	Renta media por hogar	2017	40.086
4109103009 Sevilla sección 03009	Renta media por persona 	2017	16.014
4109103009 Sevilla sección 03009	Renta media por hogar	2017	40.340
4109103010 Sevilla sección 03010	Renta media por persona 	2017	17.838
4109103010 Sevilla sección 03010	Renta media por hogar	2017	50.048
4109103011 Sevilla sección 03011	Renta media por persona 	2017	14.311
4109103011 Sevilla sección 03011	Renta media por hogar	2017	42.577
4109103012 Sevilla sección 03012	Renta media por persona 	2017	15.071
4109103012 Sevilla sección 03012	Renta media por hogar	2017	34.862
4109103013 Sevilla sección 03013	Renta media por persona 	2017	17.139
4109103013 Sevilla sección 03013	Renta media por hogar	2017	44.150
4109103014 Sevilla sección 03014	Renta media por persona 	2017	17.322
4109103014 Sevilla sección 03014	Renta media por hogar	2017	46.325
4109103015 Sevilla sección 03015	Renta media por persona 	2017	16.066
4109103015 Sevilla sección 03015	Renta media por hogar	2017	43.575
4109103016 Sevilla sección 03016	Renta media por persona 	2017	14.833
4109103016 Sevilla sección 03016	Renta media por hogar	2017	36.509
4109103017 Sevilla sección 03017	Renta media por persona 	2017	20.491
4109103017 Sevilla sección 03017	Renta media por hogar	2017	61.123
4109103019 Sevilla sección 03019	Renta media por persona 	2017	10.974
4109103019 Sevilla sección 03019	Renta media por hogar	2017	28.244
4109103020 Sevilla sección 03020	Renta media por persona 	2017	10.939
4109103020 Sevilla sección 03020	Renta media por hogar	2017	27.121
4109103021 Sevilla sección 03021	Renta media por persona 	2017	11.051
4109103021 Sevilla sección 03021	Renta media por hogar	2017	28.215
4109103022 Sevilla sección 03022	Renta media por persona 	2017	10.470
4109103022 Sevilla sección 03022	Renta media por hogar	2017	25.901
